DocId,Date,Title,Source,Year
1499112256,19140611,ENGLISH POTHERBS,South China Morning Post Ltd.,1914
1755506643,19271230,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1760384311,19390222,THE ONCE OVER,South China Morning Post Ltd.,1939
1766519729,19490501,LONDON DIARY,South China Morning Post Ltd.,1949
1764569173,19471207,THE ONCE OVER,South China Morning Post Ltd.,1947
1764558313,19410528,THE ONCE OVER,South China Morning Post Ltd.,1941
1324923226,19180815,LOCAL AND GENERAL,The Shanghai Times,1918
1420004322,19260227,LAW REPORTS,The North China Herald,1926
1324770591,19170629,LOCAL AND GENERAL,The Shanghai Times,1917
1420015101,19270528,THE APPEARANCE OF HANGCHOW TO-DAY,The North China Herald,1927
1416708570,19351001,News Brevities,The China Press,1935
1371441902,19391108,SHANGHAI NOTES,The North China Herald,1939
1426592795,19151225,THE WEEK IN PARIS,Peking Gazette,1915
1418958875,19390215,Japanese Efforts to Get Wu Pei-fu Help,The North China Herald,1939
1324810711,19181111,SHANGHAI MAN IN FRANCE,The Shanghai Times,1918
1419997778,19250926,THE LATE MR. CORNABY'S MASTERPIECE,The North China Herald,1925
1426570544,18990306,THE MIXED COURT,The North China Herald,1899
1324708811,19190607,THE STUDENTS' DEMONSTATIONS,The Shanghai Times,1919
1371440958,19390517,IN PARENTHESIS,The North China Herald,1939
1426579799,19250131,JOSEPH GRIMBLE BACK,The North China Herald,1925
1766763402,19510819,MODAL CITY PLANNING FOR H.K.,South China Morning Post Ltd.,1951
1538766911,19271015,BOXING & BOXERS,South China Morning Post Ltd.,1927
1500214139,19270728,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1499553970,19220706,TELEPHONES FOR ALL,South China Morning Post Ltd.,1922
1754300354,19280206,LOCAL AND GENERAL,South China Morning Post Ltd.,1928
1498792587,19090423,NOTES & COMMENTS,South China Morning Post Ltd.,1909
1499384241,19190811,CHINESE CUSTOMERS,South China Morning Post Ltd.,1919
1498523714,19050527,FLOTSAM,South China Morning Post Ltd.,1905
1498523276,19050527,LOCAL & GENERAL,South China Morning Post Ltd.,1905
1498643840,19061231,LIFE IN THE POLICE COURT,South China Morning Post Ltd.,1906
1499852126,19261228,FOOD AND HEALTH,South China Morning Post Ltd.,1926
1499566645,19210910,RAIDS ON CIGARETTE SHOPS,South China Morning Post Ltd.,1921
1554626339,19050116,Editorial Article 1 -- No Title,South China Morning Post Ltd.,1905
1500178681,19251202,GOOD ARCHITECTURE,South China Morning Post Ltd.,1925
1499381482,19190801,BUILDING ENGLAND,South China Morning Post Ltd.,1919
1499494972,19200821,FORTY YEARS IN PRISONS,South China Morning Post Ltd.,1920
1500212236,19270716,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1499748388,19260928,LONDON TOWN,South China Morning Post Ltd.,1926
1499466468,19210511,LOCAL AND GENERAL NEWS,South China Morning Post Ltd.,1921
1538800543,19400715,PEACE AND ORDER,South China Morning Post Ltd.,1940
1420007194,19260925,ALLEGED FRAME-UP BY DETECTIVE,The North China Herald,1926
1371434030,19380119,In Parenthesis,The North China Herald,1938
1322012657,19301209,Adventures In Book Hunting,The China Press,1930
1418917544,19291012,SHANGHAI REAL ESTATE MARKET,The North China Herald,1929
1371327770,19291116,TOO MANY SHOPS?,The North China Herald,1929
1369927311,19120608,LOCAL AND GENERAL NEWS,The North China Herald,1912
1369470135,19010605,A WOMAN'S THOUGHTS,The North China Herald,1901
1324694005,19190604,LOCAL AND GENERAL,The Shanghai Times,1919
1324681080,19150702,IN GERMANY TO-DAY,The Shanghai Times,1915
1320828455,18730705,GORE-BOOTH V. BARNET AND CO,The North China Herald,1873
1369933493,19160617,THE SHANGHAI MARKETS,The North China Herald,1916
1369963289,19240913,GUILDS AND TUCHUNS,The North China Herald,1924
1371018201,19080403,THE MIXED COURT,The North China Herald,1908
1321134466,18931215,MIXED COURT,The North China Herald,1893
1321181701,19270224,Flashes From Provisional Court,The China Press,1927
1369951166,19230901,MUTINOUS SPIRIT IN SZECHUAN,The North China Herald,1923
1418936875,19300218,The North-China Herald,The North China Herald,1930
1320470417,18910529,GENERAL TCHENG KI-TONG ON CHINESE CULTURE,The North China Herald,1891
1320643435,18811122,TRADE IN PEKING,The North China Herald,1881
1369515386,19030904,H.B.M.'S POLICE COURT,The North China Herald,1903
1369464852,18990918,Meetings,The North China Herald,1899
1371309249,19210416,SHORT HISTORY OF AN AMERICAN CITIZEN,The North China Herald,1921
1369469809,19010424,H.B.M's POLICE COURT,The North China Herald,1901
1369520232,19100218,THE MILITARY RIOTS,The North China Herald,1910
1369950132,19221223,Book Page,The North China Herald,1922
1321489341,19270305,Flashes From Provisional Court,The China Press,1927
1320142953,18721226,Editorial Selections,The North China Herald,1872
1321450274,19291010,Shanghai Real Estate Market During September,The China Press,1929
1371052230,19150116,THE FILLING IN OF DEFENCE CREEK,The North China Herald,1915
1371301722,19080926,THE MIXED COURT,The North China Herald,1908
1419954134,19030828,Alleged Soap Frauds,The North China Herald,1903
1371337781,19331213,ON SHOPPING DUTY BENT,The North China Herald,1933
1320997751,19221104,Men and Events,The China Weekly Review,1922
1324684230,19180105,U. S. COURT FOR CHINA,The Shanghai Times,1918
1369473946,19011030,TROUBLE ON THE EASTERN RAILWAY,The North China Herald,1901
1499779754,19230709,PARISIANA,South China Morning Post Ltd.,1923
1500018826,19250918,THE CHINESE IN NOVELS,South China Morning Post Ltd.,1925
1754332305,19280605,LOCAL AND GENERAL,South China Morning Post Ltd.,1928
1500205778,19270602,THE DRIVE ON PEKING,South China Morning Post Ltd.,1927
1499024982,19130609,CURIOUS SIGN-BOARDS,South China Morning Post Ltd.,1913
1499661940,19260301,SHANGHAI SHOOTING,South China Morning Post Ltd.,1926
1499737564,19230511,LONDON TOWN,South China Morning Post Ltd.,1923
1759700380,19360327,Hongkong's Role,South China Morning Post Ltd.,1936
1759955358,19380105,The Compleat Shopper Goes East,South China Morning Post Ltd.,1938
1764510764,19401221,RICE SUMMONSES,South China Morning Post Ltd.,1940
1764791251,19501211,SYDNEY NEWSLETTER,South China Morning Post Ltd.,1950
1759730302,19360821,CINEMA NOTES,South China Morning Post Ltd.,1936
1757471029,19331006,GERMAN TRADE,South China Morning Post Ltd.,1933
1766403050,19490911,TRANSATLANTIC BRICKBATS,South China Morning Post Ltd.,1949
1766379028,19470804,SINGAPORE LETTER,South China Morning Post Ltd.,1947
1766447759,19480620,GERMAN CURRENCY REFORM,South China Morning Post Ltd.,1948
1321194284,18730830,Miscellaneous,The North China Herald,1873
1754589757,19290522,VICTIM OF HUNAN BANDITS,South China Morning Post Ltd.,1929
1420030628,19301223,IN PARENTHESIS,The North China Herald,1930
1425343395,19150921,THE GREAT SLANDE R.,Peking Gazette,1915
1416489200,19151023,FRANCE AT WAR,Peking Gazette,1915
1369877624,19090320,THE MIXED COURT,The North China Herald,1909
1371026069,19080801,THE MIXED COURT,The North China Herald,1908
1369854193,19071101,THE MIXED COURT,The North China Herald,1907
1319851790,19230714,"""The American People Are Looking at China""",The China Weekly Review,1923
1322023620,19290718,Save Your Gas,The China Press,1929
1416563945,19161009,Display Ad 1 -- No Title,Peking Gazette,1916
1319905163,19260731,Eighty Thousand Chinese in Philippine Islands,The China Weekly Review,1926
1371572174,19320522,"Believe It Or Not, Read It And Weep S'Truth, S'EIpme",The China Press,1932
1425752039,19270213,The Story Of A Tsarist's Family,The China Press,1927
1416452815,19330225,Bitter-Sweet Charity,The China Press,1933
1416564066,19161012,Display Ad 1 -- No Title,Peking Gazette,1916
1371648271,19311205,Display Ad 3 -- No Title,The China Press,1931
1416471128,19330913,Calm Thinking And Open-Minded Discussions Of Pacific Questions Urged,The China Press,1933
1420644103,19150828,MR. DOOLEY ON THE WAR,Peking Daily News,1915
1766681516,19500108,PESSIMISM NOT THE ANSWER,South China Morning Post Ltd.,1950
1766768672,19520608,A NOVEL BIRTHDAY PARTY,South China Morning Post Ltd.,1952
1766771733,19520316,MAN WHOSE HAIR WAS 5 FEET LONG,South China Morning Post Ltd.,1952
1499741367,19230605,JOTTINGS FROM JAPAN,South China Morning Post Ltd.,1923
1755512477,19290709,PURSUIT OF HEALTH,South China Morning Post Ltd.,1929
1498643282,19070103,here and there,South China Morning Post Ltd.,1907
1499259440,19171211,LONDON LETTER,South China Morning Post Ltd.,1917
1498987399,19120925,LORD KITCHENER'S SUCCESS,South China Morning Post Ltd.,1912
1498625030,19061013,Here and There,South China Morning Post Ltd.,1906
1499179658,19141110,WAR BREVITIES,South China Morning Post Ltd.,1914
1499376464,19190618,PLACING WORDS NEXT EACH OTHER,South China Morning Post Ltd.,1919
1324736576,19170609,WITH FAR EASTERNERS IN LONDON,The Shanghai Times,1917
1320470533,18800304,Amusements,The North China Herald,1880
1324918117,19181105,NEWTON D. BAKER,The Shanghai Times,1918
1320500338,18920527,Display Ad 7 -- No Title,The North China Herald,1892
1369513978,19030211,LONDON,The North China Herald,1903
1321149900,18840801,FROM SHANSI TO YUNNAN,The North China Herald,1884
1371431858,19360617,G. K. C.,The North China Herald,1936
1369916086,19220909,THE GRIFFIN TYPIST HEARS FROM HOME,The North China Herald,1922
1369907770,19191004,PUBLIC IMPATIENCE ON FOOD QUESTION,The North China Herald,1919
1418946060,19350102,IN PARENTHESIS,The North China Herald,1935
1369999954,19410723,SPECIAL ARTICLES,The North China Herald,1941
1369451460,18950503,HOW TO BE ELEGANT THOUGH IGNORANT,The North China Herald,1895
1499249086,19171108,GLASGOW IN WAR TIME,South China Morning Post Ltd.,1917
1500025299,19170731,BEHIND THE LINES,South China Morning Post Ltd.,1917
1757371029,19320530,LONDON TOWN,South China Morning Post Ltd.,1932
1757481066,19331108,SURTEES' GENIUS,South China Morning Post Ltd.,1933
1755501492,19280726,LOCAL AND GENERAL,South China Morning Post Ltd.,1928
1764535079,19410320,Life Under the Blitz BRITAIN'S FOOD FRONT,South China Morning Post Ltd.,1941
1759638008,19350313,THE ONCE OVER,South China Morning Post Ltd.,1935
1759380043,19340424,FROM NORTH OF TWEED,South China Morning Post Ltd.,1934
1766320755,19410729,WARTIME BRITAIN,South China Morning Post Ltd.,1941
1759798586,19370602,THE ONCE OVER,South China Morning Post Ltd.,1937
1766509522,19490101,UNO RINGS DOWN CURTAIN,South China Morning Post Ltd.,1949
1766329294,19410909,MRS SARA ROOSEVELT World's Most Wonderful Woman Dies at Hyde Park,South China Morning Post Ltd.,1941
1766379130,19470803,Sydney Letter,South China Morning Post Ltd.,1947
1766525704,19490505,LOOKING FROM LONDON,South China Morning Post Ltd.,1949
1418972901,19320831,CHINESE ARTS AND CRAFTS,The North China Herald,1932
1416691014,19401101,Missionary Work in Indo-China,The Chinese Recorder,1940
1371374998,19170120,CHINA'S BURDEN OF TAXATION,The North China Herald,1917
1425341348,19150903,USE OF BANK NOTES,Peking Gazette,1915
1425470925,19380110,King Cotton Shares His Throne,The China Press,1938
1425781681,19320824,"1,000 Years Of China's Arts Shown To Envoys",The China Press,1932
1416526534,19350708,Married Girls In Reich Aided By New Ruling,The China Press,1935
1371633983,19310810,Early Talent For Turning Clay Into Faces Brought Puan Shua-hua Success,The China Press,1931
1418925578,19311110,ANTI-NIPPONISM IN CANTON,The North China Herald,1931
1324921791,19191213,CHRISTMAS,The Shanghai Times,1919
1425369228,19160720,THE REAL GERMANY,Peking Gazette,1916
1426581358,19311222,NO CHRISTMAS RUSH,The North China Herald,1931
1420001656,19260206,AN AMERICAN VIEW OF CHINA,The North China Herald,1926
1418985390,19340502,IN PARENTHESIS,The North China Herald,1934
1324936465,18660922,MIXED COURT,The North China Herald,1866
1418967662,19060622,LETTERS OF A RONIN,The North China Herald,1906
1426042474,19060427,KUEILIN; KS.,The North China Herald,1906
1766774567,19520831,SOME MERRY MOMENTS,South China Morning Post Ltd.,1952
1500225692,19270907,BOXING,South China Morning Post Ltd.,1927
1538763712,19260715,LOCAL AND GENERAL,South China Morning Post Ltd.,1926
1499374772,19190610,CONDITIONS OF LIFE IN NEW ZEALAND,South China Morning Post Ltd.,1919
1498774546,19081209,LOCAL NEWS,South China Morning Post Ltd.,1908
1498640238,19070122,The World's Wit,South China Morning Post Ltd.,1907
1498931624,19110718,LOCAL NEWS,South China Morning Post Ltd.,1911
1498996364,19121203,JAPANESE GARDENS,South China Morning Post Ltd.,1912
1499290850,19180917,POLICE COURTS,South China Morning Post Ltd.,1918
1499187173,19150130,WAR BREVITIES,South China Morning Post Ltd.,1915
1499213561,19150909,BRITAIN'S RESOLVE,South China Morning Post Ltd.,1915
1500210077,19270705,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1499659818,19260310,PARlSIANA,South China Morning Post Ltd.,1926
1538761718,19260315,BIRKENHEAD TRIPLE MURDER,South China Morning Post Ltd.,1926
1499260855,19180402,IDLING AS AN ART,South China Morning Post Ltd.,1918
1369501090,19221125,"""H. G.""",The North China Herald,1922
1371339917,19340411,THAT NEW LIFE,The North China Herald,1934
1369944204,19190823,"CANT, THE CHINESE AND THE COUNCIL",The North China Herald,1919
1369980649,19371013,THE REAL OBJECTIVE,The North China Herald,1937
1324943766,19150629,IN GERMANY TO-DAY,The Shanghai Times,1915
1418931610,19350313,IN PARENTHESIS,The North China Herald,1935
1369856200,19080815,THE MIXED COURT,The North China Herald,1908
1371404681,19290622,OUR PARIS LETTER,The North China Herald,1929
1369479060,18981219,THE MODERN . .. COUSOE,The North China Herald,1898
1324721822,19190528,HONGKEW RIOTS,The Shanghai Times,1919
1321426830,18900321,CHINA FOR THE CHINESE,The North China Herald,1890
1321167590,18860813,THE TWELETH OF AUGUST,The North China Herald,1886
1369903571,19141128,INTERNED IN FAR SIBERIA,The North China Herald,1914
1324882747,19311212,Bangkok Opium Conference a Practical Failure,The China Weekly Review,1931
1320144095,18940330,MR. HILLIER ON COREA,The North China Herald,1894
1369979313,19370901,FIRST PEACEFUL NIGHT PASSED,The North China Herald,1937
1371424234,19350904,ECONOMY IN THE SOUTH-WEST,The North China Herald,1935
1420006074,19261016,FORMIDABLE ECONOMY PROGRAMME,The North China Herald,1926
1369462602,18990529,THE STATE OF HONGKONG,The North China Herald,1899
1369463510,18990612,THE MIXED COURT,The North China Herald,1899
1369489191,19110422,BARGAINING,The North China Herald,1911
1369945142,19200619,SCOTTISH LETTER,The North China Herald,1920
1320902410,18930901,MIXED COURT,The North China Herald,1893
1371377051,19200214,THE FIVE MILLION POUND FOLLY,The North China Herald,1920
1369955436,19200124,GERMANY'S HIDDEN WEALTH,The North China Herald,1920
1320150008,18750515,LOCAL SQUEEZES,The North China Herald,1875
1499942145,19270221,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1499289226,19180913,THE SHANGHAI ROBBERIES,South China Morning Post Ltd.,1918
1499933808,19241105,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1500213205,19270720,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1756817561,19301206,TRADITION IN BUSINESS,South China Morning Post Ltd.,1930
1757038911,19310223,LOCAL AND GENERAL,South China Morning Post Ltd.,1931
1500026624,19170718,LOCAL AND GENERAL NEWS,South China Morning Post Ltd.,1917
1500016207,19250828,FRANCE AND MOROCCO,South China Morning Post Ltd.,1925
1766348165,19470210,DIARY FROM LONDON,South China Morning Post Ltd.,1947
1766549988,19491110,CONVICTIONS QUASHED,South China Morning Post Ltd.,1949
1322075732,19251117,Japanese Seen As Most Efficient Immigrants,The China Press,1925
1371740527,19341213,What To Give? A Gift Box Is Always Liked,The China Press,1934
1420029131,19300916,IMPRESSIONS OF SHANGHAI,The North China Herald,1930
1426042418,19010828,THE MUNICIPAL COUNCIL,The North China Herald,1901
1416675322,19341224,The Talk Of The Town,The China Press,1934
1420010911,19261120,THE CHINA OF TO-DAY,The North China Herald,1926
1418935628,19310331,SPECIAL ARTICLES,The North China Herald,1931
1324735155,19141012,KIANGWAN RACES,The Shanghai Times,1914
1416564404,19161010,Display Ad 1 -- No Title,Peking Gazette,1916
1371741112,19350127,The Grim Society Of Termites,The China Press,1935
1416504008,19350404,Round-World Cruise Ship Pays Visit,The China Press,1935
1324892971,19180722,Refreshing Slips for Hot Daus,The Shanghai Times,1918
1324907849,19180610,THE COOK BOOK,The Shanghai Times,1918
1766762940,19511028,Tantalizing Teasers,South China Morning Post Ltd.,1951
1498802257,19090630,LOCAL NEWS,South China Morning Post Ltd.,1909
1499931916,19240913,JORVOXITAS,South China Morning Post Ltd.,1924
1498508579,19041223,MR. DOOLEY ON THE BRINGING UP OF CHILDREN,South China Morning Post Ltd.,1904
1498689534,19070913,The World's Wit,South China Morning Post Ltd.,1907
1498520762,19050418,LOCAL & GENERAL,South China Morning Post Ltd.,1905
1754547326,19290111,FIRELESS COOKER,South China Morning Post Ltd.,1929
1538783892,19360115,THE ONCE OVER,South China Morning Post Ltd.,1936
1499928870,19240906,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1371305969,19180831,IGNIS FATUUS,The North China Herald,1918
1369532303,19230505,COST OF LIVING IN BRITAIN,The North China Herald,1923
1321185315,18770616,Amusements,The North China Herald,1877
1371292931,19380323,A LONDON LETTER,The North China Herald,1938
1418951449,19400124,England's Homes in War-Time,The North China Herald,1940
1321449007,19261024,MR. KIPLING'S FIRST BOOK IN A DECADE,The China Press,1926
1319941909,18680314,TEA,The North China Herald,1868
1321290156,19280223,Musings Over a Bottle of Ink,The China Press,1928
1499928353,19240911,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1499445342,19200505,IN ENGLAND NOW,South China Morning Post Ltd.,1920
1695819066,19300218,UNANIMOUS JURY,South China Morning Post Ltd.,1930
1499918122,19240716,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1499949882,19241213,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1757421460,19330112,LONDON TOWN,South China Morning Post Ltd.,1933
1759957267,19380112,THE ONCE OVER,South China Morning Post Ltd.,1938
1759739238,19361028,THE ONCE OVER,South China Morning Post Ltd.,1936
1766320349,19470216,LETTER FROM SYDNEY,South China Morning Post Ltd.,1947
1764473698,19400729,I BEG TO REMARK,South China Morning Post Ltd.,1940
1416490695,19151027,"""MEDICINE"" FOR INDIA",Peking Gazette,1915
1371072706,19200327,SHANGHAI LAND INVESTMENT CO.,The North China Herald,1920
1369916161,19220902,THE FARCICAL STATE OF COMMUNISM,The North China Herald,1922
1369932469,19151030,THE BIG SEIZURE OF ARMS,The North China Herald,1915
1324897653,18710908,Summary of News,The North China Herald,1871
1320148796,18940713,H.B.M.'s POLICE COURT,The North China Herald,1894
1419960860,19190705,INTERIOR CITY LIFE,The North China Herald,1919
1418967045,19060622,THE MIXED COURT,The North China Herald,1906
1319902169,19280526,Manchuria Now the Crucial Spot,The China Weekly Review,1928
1416447259,19101201,A Trip Through Korea: Some Impressions,The Chinese Recorder,1910
1418926158,19350501,PROGRESS ACHIEVED IN WENCHOW,The North China Herald,1935
1371437111,19381102,IN THE RUSSIAN COLONY,The North China Herald,1938
1324851312,19300508,Display Ad 15 -- No Title,The China Press,1930
1426596650,19310910,BREVITIES: CITY AND GENERAL,The China Press,1931
1419940733,18770602,DEFACED COIN AND THE SHEOFF SYSTEM,The North China Herald,1877
1416601176,19381001,Czech Patchwork,The China Press,1938
1371503132,19390805,"Kweichow, Medievaland Backward, Now Gripped by Modern Influences",The China Weekly Review,1939
1321438580,19270211,Flashes From Provisional Court,The China Press,1927
1324923825,19190317,LOCAL AND GENERAL,The Shanghai Times,1919
1426586573,19351030,SENSATIONAL HARBIN TRIAL,The North China Herald,1935
1371367108,19381221,Yangtze to Remain Closed,The North China Herald,1938
1418983580,19370331,Sixty Years Ago,The North China Herald,1937
1416426860,18690601,AU SIN SHANG,The Chinese Recorder,1869
1535764708,19461202,A DIARY OF LONDON,South China Morning Post Ltd.,1946
1499941576,19160804,BERLIN IN WAR-TIME,South China Morning Post Ltd.,1916
1499284245,19180807,SHANGHAI RIOTS,South China Morning Post Ltd.,1918
1498479901,19040420,CRIMINAL SESSIONS,South China Morning Post Ltd.,1904
1498870477,19100902,WHY PEOPLE DON'T GO TO CHURCH,South China Morning Post Ltd.,1910
1499745473,19260930,LONDON TOWN,South China Morning Post Ltd.,1926
1499569355,19210929,LOCAL AND GENERAL NEWS,South China Morning Post Ltd.,1921
1756768879,19300602,LOCAL AND GENERAL,South China Morning Post Ltd.,1930
1369461031,18990123,THE MIXED COURT,The North China Herald,1899
1321207017,19270205,News Brevities,The China Press,1927
1369857952,19111230,TWO MONTHS OF THE NEW MEN,The North China Herald,1911
1371401131,19281215,PROVISIONAL COURT,The North China Herald,1928
1320480198,18931013,WEDDING PRESENTS,The North China Herald,1893
1371377800,19200214,NATIVE CITY AND SOLDIERS,The North China Herald,1920
1369852458,19040331,THE MIXED COURT,The North China Herald,1904
1324885614,19161125,RANDOM NOTES,The Shanghai Times,1916
1371288189,19030611,THE MIXED COURT,The North China Herald,1903
1371341389,19380126,ROBBERS ACTIVE IN SHANGHAI,The North China Herald,1938
1321128427,18910326,NOTES FROM NATIVE PAPERS,The North China Herald,1891
1320142498,18940119,MIXED COURT,The North China Herald,1894
1369864369,19151023,A BIG SEIZURE OF ARMS,The North China Herald,1915
1369917429,19221209,OUR LONDON LETTER,The North China Herald,1922
1416489417,19151022,"""MEDICINE"" FOR INDIA",Peking Gazette,1915
1369903916,19141212,CAPTURING GERMAN COMMERCE,The North China Herald,1914
1369488529,19060406,AN EXPERIMENT IN REFORM,The North China Herald,1906
1371064845,19170922,SWEDISH DUPLICITY,The North China Herald,1917
1418924675,19311103,STUDENTS RESUME LESSONS,The North China Herald,1931
1324737604,19141120,IMPRESSIONS OF PARIS,The Shanghai Times,1914
1500091509,19270305,LOCAL AND GENERAL,South China Morning Post Ltd.,1927
1499367657,19190409,A WAR INDEMNITY,South China Morning Post Ltd.,1919
1499973540,19170109,LOCAL AND GENERAL NEWS,South China Morning Post Ltd.,1917
1499918274,19240704,LOCAL AND GENERAL,South China Morning Post Ltd.,1924
1500010041,19250718,LONDON TO-DAY,South China Morning Post Ltd.,1925
1554662154,19141215,CAPTURING GERMAN COMMERCE,South China Morning Post Ltd.,1914
1757391287,19320803,SAI ST. BRIBERY CHARGES,South China Morning Post Ltd.,1932
1757475943,19331111,SCOTTISH SCARE,South China Morning Post Ltd.,1933
1766428539,19480606,A LONDON DIARY,South China Morning Post Ltd.,1948
1766556675,19491129,GOVERNMENT NERVOUS?,South China Morning Post Ltd.,1949
1759889617,19371108,CONDITIONS IN JAPAN,South China Morning Post Ltd.,1937
1766488174,19490226,WOLFRAM ORE CASE,South China Morning Post Ltd.,1949
1324741013,19140511,THE SPRING RACES,The Shanghai Times,1914
1371538226,19310416,Taxi Route Links Capetown With Cairo; Perils Ended,The China Press,1931
1418955646,19390823,Our Contributor Replies,The North China Herald,1939
1418909376,19341107,A London Letter,The North China Herald,1934
1426581157,19320105,IN ENGLAND NOW,The North China Herald,1932
1321371479,19280717,LOVE FOR TWO,The China Press,1928
1321469238,19290224,Classified Ad 3 -- No Title,The China Press,1929
1765388535,19500226,Keeping Up With The Bolsovers,South China Morning Post Ltd.,1950
1766754894,19510325,Mr Bevin's Farewell To The Footlights,South China Morning Post Ltd.,1951
1500236243,19160306,A DEFENCE OF THE CHINESE BOY,South China Morning Post Ltd.,1916
1500011442,19170622,A WAR WORKER'S ADVENTURES,South China Morning Post Ltd.,1917
1499776278,19261111,ADULTERATED MUSTARD,South China Morning Post Ltd.,1926
1499200929,19150604,TWO-DAYS' IN ARGONNE,South China Morning Post Ltd.,1915
1756790157,19300908,STAGE AND SCREEN NOTES,South China Morning Post Ltd.,1930
1499284687,19180521,GLASGOW IN WAR-TIME,South China Morning Post Ltd.,1918
1320143018,18730313,"LOCAL HISTORY, AND THE SHANGHAI LIBRARY",The North China Herald,1873
1369533614,19230728,IS GAMBLING WRONG?,The North China Herald,1923
1324917676,18550728,Letter to the Editor 5 -- No Title,The North China Herald,1855
1371054659,19160812,CHINA'S TEA TRADE,The North China Herald,1916
1321222850,19270729,Classified Ad 2 -- No Title,The China Press,1927
1369919710,19260515,OUR SCOTTISH LETTER,The North China Herald,1926
1324928445,19190514,IS LENIN A GENIUS,The Shanghai Times,1919
1416504768,19350404,Editors Don't See Eye-To-Eye,The China Press,1935
1320150024,18750401,Clippings,The North China Herald,1875
1324898962,18720831,TRAMWAYS AND RAILWAYS,The North China Herald,1872
1369493858,19151211,OUR PARIS LETTER,The North China Herald,1915
1371087057,19210730,OUR SCOTTISH LETTER,The North China Herald,1921
1499588909,19221020,BRITISH STARS AND PICTURES,South China Morning Post Ltd.,1922
1499919497,19240726,CHINESE BETROTHAL CASE,South China Morning Post Ltd.,1924
1696073322,19241115,DOINGS OF THE WEAK,South China Morning Post Ltd.,1924
1766484124,19490123,BRIGHTNESS AND SHADOW,South China Morning Post Ltd.,1949
1766492217,19481218,LONDON BEAM,South China Morning Post Ltd.,1948
1766508067,19490319,LOOKING FORM LONDON,South China Morning Post Ltd.,1949
1425397960,19130719,FROM THE PULPIT,The North China Herald,1913
1425392139,19130614,KIANGWAN RACE MEETING,The North China Herald,1913
1425416163,19261204,THE SOVIET RULE AT HANKOW,The North China Herald,1926
1425384061,19041230,THE MIXED COURT,The North China Herald,1904
1425413682,19250613,STRIKE APPARENTLY ON WANE,The North China Herald,1925
1420003976,19260320,INTERESTING FACTS ABOUT THE RETAIL TRADE,The North China Herald,1926
1426816026,19320524,MISSIONARY CARRIED OFF,The North China Herald,1932
1371617894,19370512,Sir Robert Hart's Distinguished Work Reviewed,The China Press,1937
1416774900,19220501,What An Active Christian Church Can Do,The Chinese Recorder,1922
1766775587,19520803,THE JEWEL IN THE LOTUS,South China Morning Post Ltd.,1952
1765426617,19501001,KOREAN COMMUNISTS MELTING AWAY,South China Morning Post Ltd.,1950
1755512948,19290703,LOCAL AND GENERAL,South China Morning Post Ltd.,1929
1499238756,19171010,THE COST OF LIVING IN ENGLAND,South China Morning Post Ltd.,1917
1320140417,18930825,MIXED COURT,The North China Herald,1893
1369496325,19220415,STUDENTS OF YUNNAN,The North China Herald,1922
1369922925,19030107,THE MIXED COURT,The North China Herald,1903
1321168098,18851028,Meetings,The North China Herald,1885
1371410145,19340516,SHANGHAI'S HOUSING CONDITIONS,The North China Herald,1934
1418929185,19310512,THE PEOPLE'S CONVENTION,The North China Herald,1931
1324908085,18790506,CHINESE EQUANIMITY UNDER PAIN,The North China Herald,1879
1324675692,19151217,ARMS CASE BEFORE COURT,The Shanghai Times,1915
1369926357,19120120,THE TRUCE IN WUCHANG,The North China Herald,1912
1369514863,19030821,THE CONSTANT EXPANSION OF BRITISH TRADE,The North China Herald,1903
1369485890,19050915,PARIS,The North China Herald,1905
1324720360,19170221,HOW TO BE FUNNY,The Shanghai Times,1917
1369876928,19090501,THE MIXED COURT,The North China Herald,1909
1324936006,18660324,REPORT ON THE SALT MONOPOLY,The North China Herald,1866
1369463807,18990710,THE MIXED COURT,The North China Herald,1899
1369896474,19141010,THE WAR IN SHANTUNG,The North China Herald,1914
1369962760,19240816,THE BYFLEET MURDER CASE,The North China Herald,1924
1324682929,19171103,LOCAL AND GENERAL,The Shanghai Times,1917
1324739348,19140227,LOCAL AND GENERAL,The Shanghai Times,1914
1324953030,19161007,LOCAL AND GENERAL,The Shanghai Times,1916
1418969059,19320831,ALL ENGLAND ON HOLIDAY,The North China Herald,1932
1324921535,19191213,CHRISTMASES I HAVE SPENT,The Shanghai Times,1919
1369910106,19200131,CHINA'S INTEREST IN SIBERIA,The North China Herald,1920
1369461297,18990313,MIXED COURT,The North China Herald,1899
1369956295,19240209,NEWS FROM THE OUTPORTS,The North China Herald,1924
1369533213,19230616,THE CHINESE VERSION,The North China Herald,1923
1321485677,19270209,News Brevities,The China Press,1927
